id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position
1022546,"CUST_11023_PI416261804",3984,"LMX1A","LIM homeobox transcription factor 1, alpha",4009,"1","n/a","n/a"
1054542,"A_24_P141227",3985,"LMX1B","LIM homeobox transcription factor 1, beta",4010,"9","n/a","n/a"
1054543,"CUST_14288_PI416261804",3985,"LMX1B","LIM homeobox transcription factor 1, beta",4010,"9","n/a","n/a"
1025654,"A_24_P737939",85753,"LRRC73","leucine rich repeat containing 73",221424,"6","n/a","n/a"
1025655,"CUST_156_PI416261804",85753,"LRRC73","leucine rich repeat containing 73",221424,"6","n/a","n/a"
1020296,"A_23_P435183",9084,"LRRFIP1","leucine rich repeat (in FLII) interacting protein 1",9208,"2","n/a","n/a"
1020600,"A_23_P56422",9084,"LRRFIP1","leucine rich repeat (in FLII) interacting protein 1",9208,"2","n/a","n/a"
1015160,"A_24_P205423",9084,"LRRFIP1","leucine rich repeat (in FLII) interacting protein 1",9208,"2","n/a","n/a"
1019722,"A_24_P316939",9084,"LRRFIP1","leucine rich repeat (in FLII) interacting protein 1",9208,"2","n/a","n/a"
1015117,"A_32_P44073",9084,"LRRFIP1","leucine rich repeat (in FLII) interacting protein 1",9208,"2","n/a","n/a"
1018339,"A_23_P211806",9085,"LRRFIP2","leucine rich repeat (in FLII) interacting protein 2",9209,"3","n/a","n/a"
1013731,"A_23_P317184",9085,"LRRFIP2","leucine rich repeat (in FLII) interacting protein 2",9209,"3","n/a","n/a"
1054468,"A_23_P5281",4041,"LYL1","lymphoblastic leukemia derived sequence 1",4066,"19","n/a","n/a"
1054469,"CUST_6519_PI416261804",4041,"LYL1","lymphoblastic leukemia derived sequence 1",4066,"19","n/a","n/a"
1049915,"A_23_P57401",8165,"LZTR1","leucine-zipper-like transcription regulator 1",8216,"22","n/a","n/a"
1049916,"CUST_8993_PI416261804",8165,"LZTR1","leucine-zipper-like transcription regulator 1",8216,"22","n/a","n/a"
1025117,"A_23_P397376",4069,"MAF","v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)",4094,"16","n/a","n/a"
1025118,"A_32_P115518",4069,"MAF","v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)",4094,"16","n/a","n/a"
1025119,"A_32_P213103",4069,"MAF","v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)",4094,"16","n/a","n/a"
1025120,"CUST_16016_PI416261804",4069,"MAF","v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)",4094,"16","n/a","n/a"
1037755,"A_23_P33072",58442,"MAF1","MAF1 homolog (S. cerevisiae)",84232,"8","n/a","n/a"
1037756,"CUST_1645_PI416261804",58442,"MAF1","MAF1 homolog (S. cerevisiae)",84232,"8","n/a","n/a"
1031349,"A_24_P127719",123541,"MAFA","v-maf musculoaponeurotic fibrosarcoma oncogene homolog A (avian)",389692,"8","n/a","n/a"
1031348,"CUST_10534_PI416261804",123541,"MAFA","v-maf musculoaponeurotic fibrosarcoma oncogene homolog A (avian)",389692,"8","n/a","n/a"
1048016,"A_23_P17345",9791,"MAFB","v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)",9935,"20","n/a","n/a"
1048018,"CUST_16019_PI416261804",9791,"MAFB","v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)",9935,"20","n/a","n/a"
1048017,"CUST_445_PI416408490",9791,"MAFB","v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)",9935,"20","n/a","n/a"
1017770,"A_23_P103110",23517,"MAFF","v-maf musculoaponeurotic fibrosarcoma oncogene homolog F (avian)",23764,"22","n/a","n/a"
1020016,"CUST_10833_PI416261804",23517,"MAFF","v-maf musculoaponeurotic fibrosarcoma oncogene homolog F (avian)",23764,"22","n/a","n/a"
1054424,"A_23_P390044",4072,"MAFG","v-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian)",4097,"17","n/a","n/a"
1054423,"A_23_P78209",4072,"MAFG","v-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian)",4097,"17","n/a","n/a"
1050030,"A_23_P111698",7929,"MAFK","v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)",7975,"7","n/a","n/a"
1050031,"A_23_P373598",7929,"MAFK","v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)",7975,"7","n/a","n/a"
1048141,"A_23_P110606",9650,"MAML1","mastermind-like 1 (Drosophila)",9794,"5","n/a","n/a"
1048140,"A_24_P311694",9650,"MAML1","mastermind-like 1 (Drosophila)",9794,"5","n/a","n/a"
1037596,"A_24_P169092",58642,"MAML2","mastermind-like 2 (Drosophila)",84441,"11","n/a","n/a"
1037597,"CUST_14019_PI416261804",58642,"MAML2","mastermind-like 2 (Drosophila)",84441,"11","n/a","n/a"
1034248,"A_23_P401675",81134,"MARVELD2","MARVEL domain containing 2",153562,"5","n/a","n/a"
1022176,"A_24_P106363",81134,"MARVELD2","MARVEL domain containing 2",153562,"5","n/a","n/a"
1022177,"CUST_31_PI416383280",81134,"MARVELD2","MARVEL domain containing 2",153562,"5","n/a","n/a"
1025565,"A_23_P151662",4124,"MAX","MYC associated factor X",4149,"14","n/a","n/a"
1025670,"A_23_P205549",4124,"MAX","MYC associated factor X",4149,"14","n/a","n/a"
1025647,"A_23_P436138",4124,"MAX","MYC associated factor X",4149,"14","n/a","n/a"
1025566,"CUST_13795_PI416261804",4124,"MAX","MYC associated factor X",4149,"14","n/a","n/a"
1054279,"A_23_P33433",4125,"MAZ","MYC-associated zinc finger protein (purine-binding transcription factor)",4150,"16","n/a","n/a"
1054280,"A_23_P33436",4125,"MAZ","MYC-associated zinc finger protein (purine-binding transcription factor)",4150,"16","n/a","n/a"
1042681,"A_32_P58937",34088,"MBTD1","mbt domain containing 1",54799,"17","n/a","n/a"
1042680,"CUST_697_PI416261804",34088,"MBTD1","mbt domain containing 1",54799,"17","n/a","n/a"
1054241,"A_23_P42168",4163,"MDFI","MyoD family inhibitor",4188,"6","n/a","n/a"
1054242,"CUST_6699_PI416261804",4163,"MDFI","MyoD family inhibitor",4188,"6","n/a","n/a"
1044121,"A_23_P327022",29702,"MDFIC","MyoD family inhibitor domain containing",29969,"7","n/a","n/a"
1044122,"A_32_P120567",29702,"MDFIC","MyoD family inhibitor domain containing",29969,"7","n/a","n/a"
1057155,"A_23_P125726",2107,"MECOM","MDS1 and EVI1 complex locus",2122,"3","n/a","n/a"
1059692,"A_23_P390677",2107,"MECOM","MDS1 and EVI1 complex locus",2122,"3","n/a","n/a"
1057154,"A_23_P60775",2107,"MECOM","MDS1 and EVI1 complex locus",2122,"3","n/a","n/a"
1057153,"A_23_P96041",2107,"MECOM","MDS1 and EVI1 complex locus",2122,"3","n/a","n/a"
1054232,"A_24_P320103",2107,"MECOM","MDS1 and EVI1 complex locus",2122,"3","n/a","n/a"
1057152,"A_24_P6294",2107,"MECOM","MDS1 and EVI1 complex locus",2122,"3","n/a","n/a"
1057151,"A_32_P41996",2107,"MECOM","MDS1 and EVI1 complex locus",2122,"3","n/a","n/a"
1054233,"CUST_6346_PI416261804",2107,"MECOM","MDS1 and EVI1 complex locus",2122,"3","n/a","n/a"
1037745,"A_23_P124022",58456,"MED10","mediator complex subunit 10",84246,"5","n/a","n/a"
1037746,"A_23_P124024",58456,"MED10","mediator complex subunit 10",84246,"5","n/a","n/a"
1047971,"A_23_P73702",9824,"MED12","mediator complex subunit 12",9968,"X","n/a","n/a"
1047972,"CUST_12251_PI416261804",9824,"MED12","mediator complex subunit 12",9968,"X","n/a","n/a"
1036005,"A_32_P701268",78238,"MED12L","mediator complex subunit 12-like",116931,"3","n/a","n/a"
1036006,"CUST_12507_PI416261804",78238,"MED12L","mediator complex subunit 12-like",116931,"3","n/a","n/a"
1047969,"A_23_P27247",9825,"MED13","mediator complex subunit 13",9969,"17","n/a","n/a"
1047970,"A_24_P17077",9825,"MED13","mediator complex subunit 13",9969,"17","n/a","n/a"
1045766,"A_23_P47991",23144,"MED13L","mediator complex subunit 13-like",23389,"12","n/a","n/a"
1045767,"A_24_P911508",23144,"MED13L","mediator complex subunit 13-like",23389,"12","n/a","n/a"
1048771,"A_23_P72187",9151,"MED14","mediator complex subunit 14",9282,"X","n/a","n/a"
1048772,"CUST_8976_PI416261804",9151,"MED14","mediator complex subunit 14",9282,"X","n/a","n/a"
1048594,"A_23_P116025",9303,"MED17","mediator complex subunit 17",9440,"11","n/a","n/a"
1048593,"A_24_P218587",9303,"MED17","mediator complex subunit 17",9440,"11","n/a","n/a"
1061088,"A_24_P941459",9303,"MED17","mediator complex subunit 17",9440,"11","n/a","n/a"
1048622,"A_23_P2262",9276,"MED21","mediator complex subunit 21",9412,"12","n/a","n/a"
1048623,"CUST_1193_PI416261804",9276,"MED21","mediator complex subunit 21",9412,"12","n/a","n/a"
1038211,"A_23_P153510",57537,"MED25","mediator complex subunit 25",81857,"19","n/a","n/a"
1038210,"A_23_P322367",57537,"MED25","mediator complex subunit 25",81857,"19","n/a","n/a"
1048592,"A_23_P164737",9304,"MED26","mediator complex subunit 26",9441,"19","n/a","n/a"
1048591,"A_23_P317854",9304,"MED26","mediator complex subunit 26",9441,"19","n/a","n/a"
1048589,"A_23_P301877",9305,"MED27","mediator complex subunit 27",9442,"9","n/a","n/a"
1017413,"CUST_10272_PI416261804",9305,"MED27","mediator complex subunit 27",9442,"9","n/a","n/a"
1011710,"CUST_3444_PI416261804",9305,"MED27","mediator complex subunit 27",9442,"9","n/a","n/a"
1048590,"CUST_553_PI417507815",9305,"MED27","mediator complex subunit 27",9442,"9","n/a","n/a"
1048588,"CUST_7045_PI416261804",9305,"MED27","mediator complex subunit 27",9442,"9","n/a","n/a"
1044331,"A_23_P128543",28815,"MED4","mediator complex subunit 4",29079,"13","n/a","n/a"
1044332,"CUST_10257_PI416261804",28815,"MED4","mediator complex subunit 4",29079,"13","n/a","n/a"
1047937,"A_23_P54170",9857,"MED6","mediator complex subunit 6",10001,"14","n/a","n/a"
1047936,"A_24_P318319",9857,"MED6","mediator complex subunit 6",10001,"14","n/a","n/a"
1020442,"A_23_P353652",4180,"MEF2A","myocyte enhancer factor 2A",4205,"15","n/a","n/a"
1014881,"A_24_P1731",4180,"MEF2A","myocyte enhancer factor 2A",4205,"15","n/a","n/a"
1054220,"A_24_P31583",4182,"MEF2BNB-MEF2B","MEF2BNB-MEF2B readthrough",4207,"19","n/a","n/a"
1054222,"CUST_11932_PI416261804",4182,"MEF2BNB-MEF2B","MEF2BNB-MEF2B readthrough",4207,"19","n/a","n/a"
1054221,"CUST_11974_PI416261804",4182,"MEF2BNB-MEF2B","MEF2BNB-MEF2B readthrough",4207,"19","n/a","n/a"
1054223,"CUST_11975_PI416261804",4182,"MEF2BNB-MEF2B","MEF2BNB-MEF2B readthrough",4207,"19","n/a","n/a"
1018937,"CUST_12200_PI416261804",4182,"MEF2BNB-MEF2B","MEF2BNB-MEF2B readthrough",4207,"19","n/a","n/a"
1012374,"CUST_12202_PI416261804",4182,"MEF2BNB-MEF2B","MEF2BNB-MEF2B readthrough",4207,"19","n/a","n/a"
1020301,"A_23_P320739",4183,"MEF2C","myocyte enhancer factor 2C",4208,"5","n/a","n/a"
1054219,"CUST_13035_PI416261804",4183,"MEF2C","myocyte enhancer factor 2C",4208,"5","n/a","n/a"
1015277,"CUST_13042_PI416261804",4183,"MEF2C","myocyte enhancer factor 2C",4208,"5","n/a","n/a"
1054218,"A_23_P334186",4184,"MEF2D","myocyte enhancer factor 2D",4209,"1","n/a","n/a"
1054217,"A_23_P51679",4184,"MEF2D","myocyte enhancer factor 2D",4209,"1","n/a","n/a"
1054213,"A_24_P319736",4186,"MEIS1","Meis homeobox 1",4211,"2","n/a","n/a"
1023747,"A_23_P88602",4187,"MEIS2","Meis homeobox 2",4212,"15","n/a","n/a"
1023748,"A_24_P82200",4187,"MEIS2","Meis homeobox 2",4212,"15","n/a","n/a"
1022711,"A_23_P107173",4197,"MEOX1","mesenchyme homeobox 1",4222,"17","n/a","n/a"
1022712,"CUST_1803_PI416261804",4197,"MEOX1","mesenchyme homeobox 1",4222,"17","n/a","n/a"
1022713,"CUST_2374_PI416261804",4197,"MEOX1","mesenchyme homeobox 1",4222,"17","n/a","n/a"
1054205,"A_24_P106624",4198,"MEOX2","mesenchyme homeobox 2",4223,"7","n/a","n/a"
1054206,"CUST_5758_PI416261804",4198,"MEOX2","mesenchyme homeobox 2",4223,"7","n/a","n/a"
1045957,"A_23_P155907",22928,"METAP1","methionyl aminopeptidase 1",23173,"4","n/a","n/a"
1045958,"A_24_P226076",22928,"METAP1","methionyl aminopeptidase 1",23173,"4","n/a","n/a"
1032937,"A_23_P90790",90158,"METAP1D","methionyl aminopeptidase type 1D (mitochondrial)",254042,"2","n/a","n/a"
1032938,"CUST_7880_PI416261804",90158,"METAP1D","methionyl aminopeptidase type 1D (mitochondrial)",254042,"2","n/a","n/a"
1046716,"A_23_P99260",10830,"METAP2","methionyl aminopeptidase 2",10988,"12","n/a","n/a"
1046717,"A_24_P141736",10830,"METAP2","methionyl aminopeptidase 2",10988,"12","n/a","n/a"
1040425,"A_23_P110243",36994,"METTL14","methyltransferase like 14",57721,"4","n/a","n/a"
1040426,"CUST_11647_PI416261804",36994,"METTL14","methyltransferase like 14",57721,"4","n/a","n/a"
1045864,"A_24_P255005",23024,"MGA","MAX gene associated",23269,"15","n/a","n/a"
1045863,"A_24_P484894",23024,"MGA","MAX gene associated",23269,"15","n/a","n/a"
1019201,"A_23_P305723",36981,"MIER1","mesoderm induction early response 1 homolog (Xenopus laevis)",57708,"1","n/a","n/a"
1014880,"A_24_P230916",36981,"MIER1","mesoderm induction early response 1 homolog (Xenopus laevis)",57708,"1","n/a","n/a"
1014596,"A_32_P128572",36981,"MIER1","mesoderm induction early response 1 homolog (Xenopus laevis)",57708,"1","n/a","n/a"
1042843,"A_23_P119683",33822,"MIER2","mesoderm induction early response 1, family member 2",54531,"19","n/a","n/a"
1042844,"CUST_67_PI416261804",33822,"MIER2","mesoderm induction early response 1, family member 2",54531,"19","n/a","n/a"
1033809,"A_23_P18993",81690,"MIER3","mesoderm induction early response 1, family member 3",166968,"5","n/a","n/a"
1029592,"A_23_P426663",4261,"MITF","microphthalmia-associated transcription factor",4286,"3","n/a","n/a"
1029593,"A_23_P61945",4261,"MITF","microphthalmia-associated transcription factor",4286,"3","n/a","n/a"
1029594,"A_23_P73345",4261,"MITF","microphthalmia-associated transcription factor",4286,"3","n/a","n/a"
1030001,"A_24_P910310",4261,"MITF","microphthalmia-associated transcription factor",4286,"3","n/a","n/a"
1029591,"A_32_P128006",4261,"MITF","microphthalmia-associated transcription factor",4286,"3","n/a","n/a"
1037986,"A_23_P11739",58115,"MIXL1","Mix paired-like homeobox",83881,"1","n/a","n/a"
1037987,"CUST_6720_PI416261804",58115,"MIXL1","Mix paired-like homeobox",83881,"1","n/a","n/a"
1040536,"A_23_P348138",36864,"MKL1","megakaryoblastic leukemia (translocation) 1",57591,"22","n/a","n/a"
1040537,"CUST_15893_PI416261804",36864,"MKL1","megakaryoblastic leukemia (translocation) 1",57591,"22","n/a","n/a"
1040632,"A_23_P54556",36769,"MKL2","MKL/myocardin-like 2",57496,"16","n/a","n/a"
1032641,"A_23_P75002",93835,"MKX","mohawk homeobox",283078,"10","n/a","n/a"
1032640,"A_24_P326491",93835,"MKX","mohawk homeobox",283078,"10","n/a","n/a"
1054135,"A_23_P153827",4273,"MLLT1","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1",4298,"19","n/a","n/a"
1054134,"A_24_P151295",4273,"MLLT1","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1",4298,"19","n/a","n/a"
1054136,"A_24_P418126",4273,"MLLT1","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1",4298,"19","n/a","n/a"
1025266,"A_23_P149912",7980,"MLLT10","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10",8028,"10","n/a","n/a"
1025268,"A_23_P311834",7980,"MLLT10","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10",8028,"10","n/a","n/a"
1025269,"A_24_P316102",7980,"MLLT10","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10",8028,"10","n/a","n/a"
1025265,"A_24_P406714",7980,"MLLT10","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10",8028,"10","n/a","n/a"
1025267,"A_24_P84540",7980,"MLLT10","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10",8028,"10","n/a","n/a"
1054129,"A_23_P216693",4275,"MLLT3","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3",4300,"9","n/a","n/a"
1054127,"A_24_P192627",4275,"MLLT3","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3",4300,"9","n/a","n/a"
1054128,"A_32_P34220",4275,"MLLT3","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3",4300,"9","n/a","n/a"
1054125,"A_23_P410653",4277,"MLLT6","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6",4302,"17","n/a","n/a"
1054126,"A_24_P265111",4277,"MLLT6","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6",4302,"17","n/a","n/a"
1019873,"A_24_P915149",4277,"MLLT6","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6",4302,"17","n/a","n/a"
1015120,"A_32_P98683",4277,"MLLT6","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6",4302,"17","n/a","n/a"
1028812,"A_23_P164148",6905,"MLX","MAX-like protein X",6945,"17","n/a","n/a"
1028813,"A_24_P13991",6905,"MLX","MAX-like protein X",6945,"17","n/a","n/a"
1028811,"A_24_P250176",6905,"MLX","MAX-like protein X",6945,"17","n/a","n/a"
1046228,"A_23_P33027",22633,"MLXIP","MLX interacting protein",22877,"12","n/a","n/a"
1046227,"A_23_P9823",22633,"MLXIP","MLX interacting protein",22877,"12","n/a","n/a"
1046225,"A_24_P415618",22633,"MLXIP","MLX interacting protein",22877,"12","n/a","n/a"
1046226,"A_24_P415624",22633,"MLXIP","MLX interacting protein",22877,"12","n/a","n/a"
1030944,"A_23_P145786",30567,"MLXIPL","MLX interacting protein-like",51085,"7","n/a","n/a"
1030945,"A_24_P200831",30567,"MLXIPL","MLX interacting protein-like",51085,"7","n/a","n/a"
1030946,"A_24_P209389",30567,"MLXIPL","MLX interacting protein-like",51085,"7","n/a","n/a"
1039948,"A_23_P46982",40843,"MMS19","MMS19 nucleotide excision repair homolog (S. cerevisiae)",64210,"10","n/a","n/a"
1039949,"A_24_P369263",40843,"MMS19","MMS19 nucleotide excision repair homolog (S. cerevisiae)",64210,"10","n/a","n/a"
1054086,"A_23_P32615",4305,"MNAT1","menage a trois homolog 1, cyclin H assembly factor (Xenopus laevis)",4331,"14","n/a","n/a"
1054087,"A_32_P231427",4305,"MNAT1","menage a trois homolog 1, cyclin H assembly factor (Xenopus laevis)",4331,"14","n/a","n/a"
1054084,"A_23_P137935",4306,"MNDA","myeloid cell nuclear differentiation antigen",4332,"1","n/a","n/a"
1054085,"CUST_1288_PI416261804",4306,"MNDA","myeloid cell nuclear differentiation antigen",4332,"1","n/a","n/a"
1054082,"A_23_P341443",4309,"MNT","MAX binding protein",4335,"17","n/a","n/a"
1054083,"CUST_13752_PI416261804",4309,"MNT","MAX binding protein",4335,"17","n/a","n/a"
1055674,"A_23_P253331",3092,"MNX1","motor neuron and pancreas homeobox 1",3110,"7","n/a","n/a"
1055673,"A_32_P6015",3092,"MNX1","motor neuron and pancreas homeobox 1",3110,"7","n/a","n/a"
1029407,"A_23_P37579",10775,"MORF4L1","mortality factor 4 like 1",10933,"15","n/a","n/a"
1029405,"A_24_P398898",10775,"MORF4L1","mortality factor 4 like 1",10933,"15","n/a","n/a"
1029406,"A_32_P164314",10775,"MORF4L1","mortality factor 4 like 1",10933,"15","n/a","n/a"
1017640,"A_23_P114405",9499,"MORF4L2","mortality factor 4 like 2",9643,"X","n/a","n/a"
1013842,"A_24_P333445",9499,"MORF4L2","mortality factor 4 like 2",9643,"X","n/a","n/a"
1014007,"CUST_8734_PI416261804",9499,"MORF4L2","mortality factor 4 like 2",9643,"X","n/a","n/a"
1013946,"CUST_8745_PI416261804",9499,"MORF4L2","mortality factor 4 like 2",9643,"X","n/a","n/a"
1016955,"A_23_P130886",59144,"MPND","MPN domain containing",84954,"19","n/a","n/a"
1012100,"A_24_P44931",59144,"MPND","MPN domain containing",84954,"19","n/a","n/a"
1012830,"CUST_15373_PI416261804",59144,"MPND","MPN domain containing",84954,"19","n/a","n/a"
1043454,"A_23_P258321",30854,"MRPS17","mitochondrial ribosomal protein S17",51373,"7","n/a","n/a"
1043455,"CUST_9208_PI416261804",30854,"MRPS17","mitochondrial ribosomal protein S17",51373,"7","n/a","n/a"
1048808,"A_23_P256948",9116,"MSC","musculin",9242,"8","n/a","n/a"
1048809,"CUST_9139_PI416261804",9116,"MSC","musculin",9242,"8","n/a","n/a"
1023131,"A_23_P217778",10785,"MSL3","male-specific lethal 3 homolog (Drosophila)",10943,"X","n/a","n/a"
1023153,"A_23_P353514",10785,"MSL3","male-specific lethal 3 homolog (Drosophila)",10943,"X","n/a","n/a"
1023133,"CUST_8379_PI416261804",10785,"MSL3","male-specific lethal 3 homolog (Drosophila)",10943,"X","n/a","n/a"
1023132,"CUST_8380_PI416261804",10785,"MSL3","male-specific lethal 3 homolog (Drosophila)",10943,"X","n/a","n/a"
1027473,"A_32_P361185",78712,"MSS51","MSS51 mitochondrial translational activator homolog (S. cerevisiae)",118490,"10","n/a","n/a"
1027474,"CUST_1795_PI416261804",78712,"MSS51","MSS51 mitochondrial translational activator homolog (S. cerevisiae)",118490,"10","n/a","n/a"
1054027,"A_23_P110430",4461,"MSX1","msh homeobox 1",4487,"4","n/a","n/a"
1054028,"A_24_P345837",4461,"MSX1","msh homeobox 1",4487,"4","n/a","n/a"
1054025,"A_24_P132006",4462,"MSX2","msh homeobox 2",4488,"5","n/a","n/a"
1054026,"A_24_P132008",4462,"MSX2","msh homeobox 2",4488,"5","n/a","n/a"
1053998,"A_23_P74241",4494,"MTF1","metal-regulatory transcription factor 1",4520,"1","n/a","n/a"
1053999,"A_24_P932579",4494,"MTF1","metal-regulatory transcription factor 1",4520,"1","n/a","n/a"
1046288,"A_23_P46333",22579,"MTF2","metal response element binding transcription factor 2",22823,"1","n/a","n/a"
1046289,"CUST_2197_PI416261804",22579,"MTF2","metal response element binding transcription factor 2",22823,"1","n/a","n/a"
1025362,"CUST_1006_PI416573500",110243,"MURC","muscle-related coiled-coil protein",347273,"9","n/a","n/a"
1025361,"CUST_1038_PI416379584",110243,"MURC","muscle-related coiled-coil protein",347273,"9","n/a","n/a"
1054444,"A_23_P408094",4059,"MXD1","MAX dimerization protein 1",4084,"2","n/a","n/a"
1054443,"A_24_P379750",4059,"MXD1","MAX dimerization protein 1",4084,"2","n/a","n/a"
1038155,"A_23_P124559",57707,"MXD3","MAX dimerization protein 3",83463,"5","n/a","n/a"
1010875,"A_24_P417706",57707,"MXD3","MAX dimerization protein 3",83463,"5","n/a","n/a"
1014467,"CUST_9421_PI416261804",57707,"MXD3","MAX dimerization protein 3",83463,"5","n/a","n/a"
1047182,"A_23_P259490",10461,"MXD4","MAX dimerization protein 4",10608,"4","n/a","n/a"
1047181,"A_23_P423695",10461,"MXD4","MAX dimerization protein 4",10608,"4","n/a","n/a"
1047180,"A_24_P234732",10461,"MXD4","MAX dimerization protein 4",10608,"4","n/a","n/a"
1053963,"A_23_P161399",4575,"MXI1","MAX interactor 1",4601,"10","n/a","n/a"
1053964,"CUST_12074_PI416261804",4575,"MXI1","MAX interactor 1",4601,"10","n/a","n/a"
1053965,"CUST_12171_PI416261804",4575,"MXI1","MAX interactor 1",4601,"10","n/a","n/a"
1053962,"A_23_P31073",4576,"MYB","v-myb myeloblastosis viral oncogene homolog (avian)",4602,"6","n/a","n/a"
1013461,"CUST_14650_PI416261804",4576,"MYB","v-myb myeloblastosis viral oncogene homolog (avian)",4602,"6","n/a","n/a"
1016184,"A_23_P78170",10367,"MYBBP1A","MYB binding protein (P160) 1a",10514,"17","n/a","n/a"
1047313,"A_24_P8371",10367,"MYBBP1A","MYB binding protein (P160) 1a",10514,"17","n/a","n/a"
1012352,"CUST_14744_PI416261804",10367,"MYBBP1A","MYB binding protein (P160) 1a",10514,"17","n/a","n/a"
1017014,"A_23_P43157",4577,"MYBL1","v-myb myeloblastosis viral oncogene homolog (avian)-like 1",4603,"8","n/a","n/a"
1014544,"A_24_P308139",4577,"MYBL1","v-myb myeloblastosis viral oncogene homolog (avian)-like 1",4603,"8","n/a","n/a"
1015017,"A_24_P367227",4577,"MYBL1","v-myb myeloblastosis viral oncogene homolog (avian)-like 1",4603,"8","n/a","n/a"
1015244,"A_24_P911928",4577,"MYBL1","v-myb myeloblastosis viral oncogene homolog (avian)-like 1",4603,"8","n/a","n/a"
1053960,"A_23_P143190",4579,"MYBL2","v-myb myeloblastosis viral oncogene homolog (avian)-like 2",4605,"20","n/a","n/a"
1053961,"CUST_11501_PI416261804",4579,"MYBL2","v-myb myeloblastosis viral oncogene homolog (avian)-like 2",4605,"20","n/a","n/a"
1027477,"A_23_P215956",4583,"MYC","v-myc myelocytomatosis viral oncogene homolog (avian)",4609,"8","n/a","n/a"
1027480,"A_24_P38363",4583,"MYC","v-myc myelocytomatosis viral oncogene homolog (avian)",4609,"8","n/a","n/a"
1027478,"A_32_P60687",4583,"MYC","v-myc myelocytomatosis viral oncogene homolog (avian)",4609,"8","n/a","n/a"
1027479,"CUST_29_PI416408490",4583,"MYC","v-myc myelocytomatosis viral oncogene homolog (avian)",4609,"8","n/a","n/a"
1044874,"A_23_P201655",26040,"MYCBP","c-myc binding protein",26292,"1","n/a","n/a"
1044873,"A_23_P86230",26040,"MYCBP","c-myc binding protein",26292,"1","n/a","n/a"
1053952,"A_23_P160668",4584,"MYCL1","v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived (avian)",4610,"1","n/a","n/a"
1053951,"A_24_P156757",4584,"MYCL1","v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived (avian)",4610,"1","n/a","n/a"
1053953,"CUST_723_PI416573500",4584,"MYCL1","v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived (avian)",4610,"1","n/a","n/a"
1027392,"CUST_749_PI416379584",4584,"MYCL1","v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived (avian)",4610,"1","n/a","n/a"
1053950,"A_23_P303390",4587,"MYCN","v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)",4613,"2","n/a","n/a"
1053948,"A_24_P94402",4587,"MYCN","v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)",4613,"2","n/a","n/a"
1053949,"A_32_P158543",4587,"MYCN","v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)",4613,"2","n/a","n/a"
1053942,"A_23_P87860",4591,"MYF5","myogenic factor 5",4617,"12","n/a","n/a"
1053943,"CUST_12854_PI416261804",4591,"MYF5","myogenic factor 5",4617,"12","n/a","n/a"
1053940,"A_23_P76460",4592,"MYF6","myogenic factor 6 (herculin)",4618,"12","n/a","n/a"
1053941,"CUST_700_PI416573500",4592,"MYF6","myogenic factor 6 (herculin)",4618,"12","n/a","n/a"
